ID,Type,SubType,Price,NetHabitableSurface(msq),BedroomCount,Province,Locality,Region,PostCode,Floor,RegionCode,BuildingCondition,ConstructionYear,FacadeCount,HasBalcony,HasGarden,KitchenType,Status
10161678,HOUSE,HOUSE,478000.0,169.0,4.0,East Flanders,Gent,Flanders,9000,2.0,FLANDERS,AS_NEW,,2.0,0.0,1.0,3,0
10161679,APARTMENT,APARTMENT,440000.0,164.0,4.0,East Flanders,Gent,Flanders,9000,4.0,FLANDERS,AS_NEW,2022.0,2.0,0.0,0.0,3,1
10161681,HOUSE,HOUSE,445000.0,129.0,4.0,West Flanders,Kortrijk,Flanders,8500,2.0,FLANDERS,AS_NEW,2022.0,2.0,0.0,1.0,0,1
10161682,HOUSE,HOUSE,410000.0,159.0,3.0,West Flanders,Kortrijk,Flanders,8500,2.0,FLANDERS,AS_NEW,2022.0,2.0,0.0,1.0,0,1
10161683,HOUSE,HOUSE,375000.0,108.0,2.0,West Flanders,Kortrijk,Flanders,8500,2.0,FLANDERS,AS_NEW,2022.0,2.0,0.0,0.0,0,1
10161686,APARTMENT,APARTMENT,330000.0,108.0,2.0,West Flanders,Kortrijk,Flanders,8500,2.0,FLANDERS,AS_NEW,2022.0,2.0,0.0,1.0,3,1
10161687,APARTMENT,APARTMENT,235000.0,64.0,1.0,West Flanders,Kortrijk,Flanders,8500,2.0,FLANDERS,AS_NEW,2023.0,2.0,0.0,0.0,3,1
10161688,HOUSE,HOUSE,595000.0,150.0,3.0,Brussels,Woluwe-Saint-Pierre,Brussels,1150,2.0,BRUSSELS,TO_RENOVATE,1935.0,2.0,0.0,1.0,0,0
10161689,HOUSE,HOUSE,344000.0,134.0,3.0,East Flanders,Evergem,Flanders,9940,2.0,FLANDERS,,2022.0,1.0,0.0,1.0,1,1
10161690,HOUSE,HOUSE,365000.0,157.0,3.0,East Flanders,Evergem,Flanders,9940,2.0,FLANDERS,,2022.0,1.0,0.0,1.0,1,1
10161691,HOUSE,HOUSE,365000.0,157.0,3.0,East Flanders,Evergem,Flanders,9940,2.0,FLANDERS,,2022.0,1.0,0.0,1.0,1,1
10161692,HOUSE,HOUSE,349000.0,134.0,3.0,East Flanders,Evergem,Flanders,9940,2.0,FLANDERS,,2022.0,1.0,0.0,1.0,1,1
10161694,APARTMENT,APARTMENT,249000.0,80.0,3.0,East Flanders,Gent,Flanders,9000,2.0,FLANDERS,AS_NEW,1964.0,1.0,0.0,1.0,2,0
10161695,APARTMENT,APARTMENT,510000.0,155.0,3.0,Brussels,Forest,Brussels,1190,1.0,BRUSSELS,,,2.0,0.0,0.0,0,0
10161701,HOUSE,HOUSE,650000.0,172.0,3.0,Brussels,Sint-Gillis,Brussels,1060,2.0,BRUSSELS,TO_BE_DONE_UP,1918.0,2.0,0.0,0.0,0,0
10161702,HOUSE,VILLA,425000.0,261.0,5.0,Limburg,Lummen,Flanders,3560,2.0,FLANDERS,GOOD,1985.0,4.0,0.0,0.0,0,0
10161704,HOUSE,HOUSE,270000.0,134.0,2.0,West Flanders,Veurne,Flanders,8630,2.0,FLANDERS,GOOD,,3.0,0.0,0.0,0,0
10161705,APARTMENT,APARTMENT,249000.0,85.0,2.0,Walloon Brabant,Braine-l'Alleud,Wallonie,1420,2.0,WALLONIE,,1999.0,2.0,0.0,0.0,0,0
10161706,APARTMENT,DUPLEX,468000.0,112.0,2.0,Antwerp,Mechelen,Flanders,2800,4.0,FLANDERS,AS_NEW,,4.0,0.0,0.0,0,0
10161708,APARTMENT,APARTMENT,189000.0,52.0,1.0,East Flanders,Gent,Flanders,9000,2.0,FLANDERS,TO_RENOVATE,1976.0,1.0,0.0,0.0,0,0
10161709,APARTMENT,GROUND_FLOOR,304900.0,89.0,2.0,Antwerp,Kapellen,Flanders,2950,2.0,FLANDERS,AS_NEW,2015.0,4.0,0.0,1.0,3,1
10161710,APARTMENT,APARTMENT,225000.0,88.0,3.0,Antwerp,Borsbeek,Flanders,2150,4.0,FLANDERS,AS_NEW,1976.0,1.0,0.0,0.0,0,0
10161714,HOUSE,HOUSE,325000.0,105.0,2.0,Flemish Brabant,Heverlee,Flanders,3001,2.0,FLANDERS,,1938.0,1.0,0.0,1.0,0,0
10161715,HOUSE,HOUSE,255000.0,162.0,3.0,West Flanders,Ruddervoorde,Flanders,8020,2.0,FLANDERS,,1954.0,2.0,0.0,1.0,0,0
10161716,HOUSE,VILLA,469000.0,198.0,4.0,Limburg,Lummen,Flanders,3560,2.0,FLANDERS,AS_NEW,1990.0,4.0,0.0,0.0,3,0
10161717,APARTMENT,APARTMENT,160000.0,86.0,2.0,Hainaut,Nalinnes,Wallonie,6120,2.0,WALLONIE,GOOD,,1.0,0.0,0.0,0,0
10161718,HOUSE,HOUSE,139500.0,140.0,2.0,West Flanders,Middelkerke,Flanders,8430,2.0,FLANDERS,TO_RENOVATE,,2.0,0.0,0.0,2,0
10161719,HOUSE,HOUSE,375000.0,160.0,3.0,West Flanders,Kuurne,Flanders,8520,2.0,FLANDERS,GOOD,,3.0,0.0,0.0,1,0
10161722,HOUSE,HOUSE,199000.0,138.0,3.0,Flemish Brabant,Rillaar,Flanders,3202,2.0,FLANDERS,TO_RENOVATE,1918.0,4.0,0.0,0.0,2,0
10161730,HOUSE,HOUSE,315000.0,160.0,2.0,East Flanders,Gentbrugge,Flanders,9050,2.0,FLANDERS,GOOD,1900.0,2.0,0.0,1.0,1,0
10161732,HOUSE,HOUSE,680000.0,245.0,3.0,Limburg,Oudsbergen,Flanders,3660,2.0,FLANDERS,,1900.0,4.0,0.0,0.0,0,0
10161734,APARTMENT,APARTMENT,435000.0,162.0,4.0,Antwerp,POEDERLEE,Flanders,2275,2.0,FLANDERS,GOOD,2006.0,4.0,0.0,0.0,3,0
10161740,HOUSE,HOUSE,495000.0,178.0,3.0,East Flanders,Nazareth,Flanders,9810,2.0,FLANDERS,,1987.0,4.0,0.0,1.0,0,0
10161742,HOUSE,HOUSE,339000.0,208.0,3.0,East Flanders,Semmerzake,Flanders,9890,2.0,FLANDERS,GOOD,1975.0,4.0,0.0,1.0,0,0
10161746,APARTMENT,APARTMENT,360000.0,87.0,2.0,West Flanders,Blankenberge,Flanders,8370,4.0,FLANDERS,,2022.0,2.0,0.0,0.0,1,1
10161747,HOUSE,HOUSE,565000.0,167.0,3.0,West Flanders,Heist-aan-Zee,Flanders,8301,2.0,FLANDERS,GOOD,1948.0,2.0,0.0,1.0,1,0
10161749,HOUSE,HOUSE,399000.0,163.0,3.0,West Flanders,Damme,Flanders,8340,2.0,FLANDERS,,,1.0,0.0,0.0,1,0
10161750,HOUSE,HOUSE,399000.0,163.0,3.0,West Flanders,Moerkerke,Flanders,8340,2.0,FLANDERS,,,1.0,0.0,0.0,1,0
10161753,HOUSE,HOUSE,434000.0,155.0,3.0,Antwerp,Hoboken,Flanders,2660,2.0,FLANDERS,AS_NEW,2003.0,2.0,0.0,1.0,1,0
10161754,APARTMENT,DUPLEX,309000.0,130.0,2.0,Antwerp,Wilrijk,Flanders,2610,2.0,FLANDERS,AS_NEW,1965.0,2.0,0.0,1.0,1,0
10161755,APARTMENT,APARTMENT,235000.0,72.0,2.0,Antwerp,Hoboken,Flanders,2660,7.0,FLANDERS,,2013.0,1.0,0.0,0.0,1,1
10161756,APARTMENT,APARTMENT,175000.0,76.0,2.0,Antwerp,Hoboken,Flanders,2660,2.0,FLANDERS,TO_BE_DONE_UP,1991.0,2.0,0.0,0.0,2,0
10161757,APARTMENT,APARTMENT,225000.0,88.0,3.0,Antwerp,Wilrijk,Flanders,2610,2.0,FLANDERS,TO_BE_DONE_UP,1967.0,2.0,0.0,0.0,0,0
10161758,HOUSE,HOUSE,325000.0,201.0,3.0,Antwerp,Hoboken,Flanders,2660,2.0,FLANDERS,AS_NEW,,2.0,0.0,1.0,1,0
10161759,HOUSE,HOUSE,475000.0,200.0,4.0,Antwerp,Wilrijk,Flanders,2610,2.0,FLANDERS,,1971.0,3.0,0.0,1.0,1,0
10161760,APARTMENT,APARTMENT,195000.0,90.0,2.0,Antwerp,Antwerp,Flanders,2020,1.0,FLANDERS,GOOD,1958.0,2.0,0.0,0.0,1,0
10161769,HOUSE,HOUSE,189000.0,90.0,3.0,Liège,Grace-Hollogne,Wallonie,4460,2.0,WALLONIE,AS_NEW,,4.0,0.0,0.0,1,0
10161770,HOUSE,HOUSE,219500.0,190.0,3.0,Liège,Flemalle,Wallonie,4400,2.0,WALLONIE,GOOD,,3.0,0.0,1.0,1,0
10161771,HOUSE,HOUSE,99500.0,81.0,2.0,Liège,Flemalle,Wallonie,4400,2.0,WALLONIE,TO_RENOVATE,,2.0,0.0,0.0,0,0
10161772,HOUSE,HOUSE,269000.0,155.0,3.0,Liège,Grace-Hollogne,Wallonie,4460,2.0,WALLONIE,GOOD,,2.0,0.0,1.0,1,0
10161773,HOUSE,HOUSE,189500.0,120.0,4.0,Liège,Liege,Wallonie,4000,2.0,WALLONIE,TO_RENOVATE,,3.0,0.0,0.0,1,0
10161774,HOUSE,HOUSE,135000.0,90.0,2.0,Liège,Flemalle,Wallonie,4400,2.0,WALLONIE,TO_BE_DONE_UP,,2.0,0.0,0.0,2,0
10161775,HOUSE,HOUSE,125000.0,96.0,3.0,Liège,Seraing,Wallonie,4100,2.0,WALLONIE,GOOD,,2.0,0.0,0.0,1,0
10161777,HOUSE,HOUSE,140000.0,102.0,2.0,Hainaut,La Louvière Haine-Saint-Pierre,Wallonie,7100,2.0,WALLONIE,TO_BE_DONE_UP,,3.0,0.0,1.0,1,0
10161778,HOUSE,HOUSE,386000.0,161.0,5.0,West Flanders,Brugge,Flanders,8000,2.0,FLANDERS,GOOD,,2.0,0.0,0.0,0,0
10161779,HOUSE,HOUSE,375000.0,150.0,3.0,Antwerp,Borgerhout,Flanders,2140,2.0,FLANDERS,GOOD,,2.0,0.0,1.0,3,0
10161780,APARTMENT,APARTMENT,298000.0,72.0,1.0,Brussels,Uccle,Brussels,1180,2.0,BRUSSELS,TO_RENOVATE,1935.0,2.0,0.0,0.0,0,0
10161784,HOUSE,HOUSE,130000.0,112.0,3.0,Hainaut,Gosselies,Wallonie,6041,2.0,WALLONIE,,,1.0,0.0,0.0,0,0
10161785,HOUSE,HOUSE,385000.0,161.0,3.0,Flemish Brabant,Haacht,Flanders,3150,2.0,FLANDERS,GOOD,1958.0,3.0,0.0,0.0,3,0
10161787,APARTMENT,APARTMENT,235000.0,90.0,2.0,Brussels,Evere,Brussels,1140,2.0,BRUSSELS,GOOD,1968.0,2.0,0.0,0.0,1,0
10161789,HOUSE,HOUSE,720000.0,267.0,5.0,Brussels,Woluwe-Saint-Lambert,Brussels,1200,2.0,BRUSSELS,TO_RENOVATE,1913.0,2.0,0.0,1.0,0,0
10161791,HOUSE,HOUSE,185000.0,100.0,2.0,Luxembourg,Bertrix,Wallonie,6880,2.0,WALLONIE,GOOD,1971.0,3.0,0.0,0.0,1,0
10161792,HOUSE,HOUSE,658500.0,200.0,4.0,East Flanders,Gavere,Flanders,9890,2.0,FLANDERS,GOOD,2005.0,4.0,0.0,1.0,3,0
10161793,HOUSE,HOUSE,399133.0,159.0,3.0,East Flanders,Deinze,Flanders,9800,2.0,FLANDERS,AS_NEW,2022.0,3.0,0.0,0.0,3,1
10161794,HOUSE,HOUSE,350528.0,159.0,3.0,East Flanders,Deinze,Flanders,9800,2.0,FLANDERS,AS_NEW,2022.0,2.0,0.0,0.0,3,1
10161795,HOUSE,HOUSE,385114.0,159.0,3.0,East Flanders,Deinze,Flanders,9800,2.0,FLANDERS,AS_NEW,2022.0,3.0,0.0,0.0,3,1
10161796,HOUSE,HOUSE,385121.0,159.0,3.0,East Flanders,Deinze,Flanders,9800,2.0,FLANDERS,AS_NEW,2022.0,3.0,0.0,0.0,3,1
10161797,HOUSE,HOUSE,350528.0,159.0,3.0,East Flanders,Deinze,Flanders,9800,2.0,FLANDERS,AS_NEW,2022.0,2.0,0.0,0.0,3,1
10161798,HOUSE,HOUSE,402910.0,159.0,3.0,East Flanders,Deinze,Flanders,9800,2.0,FLANDERS,AS_NEW,2022.0,3.0,0.0,0.0,3,1
10161799,HOUSE,HOUSE,406562.0,159.0,3.0,East Flanders,Deinze,Flanders,9800,2.0,FLANDERS,AS_NEW,2022.0,3.0,0.0,0.0,3,1
10161800,HOUSE,HOUSE,412542.0,159.0,3.0,East Flanders,Deinze,Flanders,9800,2.0,FLANDERS,AS_NEW,2022.0,3.0,0.0,0.0,3,1
10161802,HOUSE,HOUSE,399133.0,159.0,3.0,East Flanders,Deinze,Flanders,9800,2.0,FLANDERS,AS_NEW,2022.0,3.0,0.0,0.0,3,1
10161803,HOUSE,HOUSE,350528.0,159.0,3.0,East Flanders,Deinze,Flanders,9800,2.0,FLANDERS,AS_NEW,2022.0,2.0,0.0,0.0,3,1
10161804,HOUSE,HOUSE,385114.0,159.0,3.0,East Flanders,Deinze,Flanders,9800,2.0,FLANDERS,AS_NEW,2022.0,3.0,0.0,0.0,3,1
10161805,HOUSE,HOUSE,385121.0,159.0,3.0,East Flanders,Deinze,Flanders,9800,2.0,FLANDERS,AS_NEW,2022.0,3.0,0.0,0.0,3,1
10161806,HOUSE,HOUSE,350528.0,159.0,3.0,East Flanders,Deinze,Flanders,9800,2.0,FLANDERS,AS_NEW,2022.0,2.0,0.0,0.0,3,1
10161807,HOUSE,HOUSE,402910.0,159.0,3.0,East Flanders,Deinze,Flanders,9800,2.0,FLANDERS,AS_NEW,2022.0,3.0,0.0,0.0,3,1
10161808,HOUSE,HOUSE,406562.0,159.0,3.0,East Flanders,Deinze,Flanders,9800,2.0,FLANDERS,AS_NEW,2022.0,3.0,0.0,0.0,3,1
10161809,HOUSE,HOUSE,412542.0,159.0,3.0,East Flanders,Deinze,Flanders,9800,2.0,FLANDERS,AS_NEW,2022.0,3.0,0.0,0.0,3,1
10161816,HOUSE,VILLA,265000.0,161.0,2.0,Liège,Beyne Heusey,Wallonie,4610,2.0,WALLONIE,GOOD,,4.0,0.0,1.0,1,0
10161817,HOUSE,HOUSE,229000.0,188.0,4.0,Luxembourg,NeufchÃteau,Wallonie,6840,2.0,WALLONIE,,,3.0,0.0,1.0,0,0
10161818,HOUSE,HOUSE,135000.0,93.0,2.0,Luxembourg,NeufchÃteau,Wallonie,6840,2.0,WALLONIE,,,3.0,0.0,0.0,0,0
10161820,HOUSE,HOUSE,229000.0,202.0,3.0,East Flanders,Ronse,Flanders,9600,2.0,FLANDERS,,2022.0,2.0,0.0,1.0,3,1
10161823,HOUSE,MIXED_USE_BUILDING,395000.0,220.0,1.0,Flemish Brabant,Asse,Flanders,1730,2.0,FLANDERS,AS_NEW,1951.0,3.0,0.0,1.0,3,0
10161828,HOUSE,HOUSE,495000.0,156.0,4.0,Brussels,Bruxelles,Brussels,1000,2.0,BRUSSELS,TO_RENOVATE,,2.0,0.0,1.0,0,0
10161831,HOUSE,HOUSE,379000.0,182.0,3.0,Antwerp,Balen,Flanders,2490,2.0,FLANDERS,,,3.0,0.0,0.0,0,0
10161832,HOUSE,VILLA,495000.0,203.0,4.0,Brussels,Anderlecht,Brussels,1070,2.0,BRUSSELS,TO_BE_DONE_UP,1955.0,3.0,0.0,1.0,0,0
10161834,HOUSE,HOUSE,269000.0,211.0,3.0,Antwerp,Willebroek Heindonk,Flanders,2830,2.0,FLANDERS,TO_RENOVATE,1964.0,4.0,0.0,0.0,0,0
10161835,HOUSE,VILLA,599000.0,270.0,4.0,Walloon Brabant,Nivelles,Wallonie,1400,2.0,WALLONIE,,,4.0,0.0,1.0,1,0
10161842,HOUSE,EXCEPTIONAL_PROPERTY,625000.0,227.0,3.0,Flemish Brabant,Leuven,Flanders,3010,2.0,FLANDERS,AS_NEW,2022.0,2.0,0.0,0.0,3,1
10161843,HOUSE,HOUSE,349000.0,150.0,3.0,Flemish Brabant,Opwijk,Flanders,1745,2.0,FLANDERS,GOOD,,3.0,0.0,0.0,3,0
10161848,APARTMENT,APARTMENT,475000.0,110.0,2.0,Brussels,Uccle,Brussels,1180,3.0,BRUSSELS,AS_NEW,,4.0,0.0,0.0,3,0
10161849,APARTMENT,APARTMENT,149000.0,80.0,2.0,Antwerp,Edegem,Flanders,2650,5.0,FLANDERS,GOOD,,1.0,0.0,0.0,2,0
10161854,HOUSE,HOUSE,339000.0,231.0,4.0,Brussels,Anderlecht,Brussels,1070,2.0,BRUSSELS,TO_BE_DONE_UP,1920.0,2.0,0.0,0.0,2,0
10161858,HOUSE,MANSION,300000.0,250.0,5.0,Hainaut,Charleroi Marcinelle,Wallonie,6001,2.0,WALLONIE,TO_RESTORE,,3.0,0.0,1.0,0,0
10161861,HOUSE,HOUSE,445000.0,150.0,4.0,Flemish Brabant,Drogenbos,Flanders,1620,2.0,FLANDERS,JUST_RENOVATED,1930.0,1.0,0.0,1.0,1,0
10161865,HOUSE,HOUSE,335000.0,200.0,2.0,Flemish Brabant,Opwijk,Flanders,1745,2.0,FLANDERS,TO_BE_DONE_UP,1953.0,3.0,0.0,1.0,1,0
10161869,HOUSE,HOUSE,349000.0,150.0,3.0,Walloon Brabant,HELECINE,Wallonie,1357,2.0,WALLONIE,,,3.0,0.0,1.0,1,0
10161870,HOUSE,VILLA,549000.0,265.0,4.0,Antwerp,POEDERLEE,Flanders,2275,2.0,FLANDERS,AS_NEW,1996.0,4.0,0.0,1.0,1,0
10161872,HOUSE,HOUSE,312750.0,184.0,3.0,East Flanders,Lembeke,Flanders,9971,2.0,FLANDERS,,2022.0,1.0,0.0,1.0,0,1
10161876,HOUSE,HOUSE,275000.0,157.0,3.0,Flemish Brabant,Betekom,Flanders,3130,2.0,FLANDERS,TO_RENOVATE,1958.0,4.0,0.0,1.0,0,0
10161877,HOUSE,HOUSE,350000.0,174.0,3.0,East Flanders,Zulte,Flanders,9870,2.0,FLANDERS,,1930.0,3.0,0.0,1.0,0,0
10161883,HOUSE,HOUSE,239900.0,88.0,2.0,Antwerp,Mol,Flanders,2400,2.0,FLANDERS,AS_NEW,1956.0,1.0,0.0,1.0,0,0
10161884,HOUSE,HOUSE,249000.0,106.0,3.0,Antwerp,Mol,Flanders,2400,2.0,FLANDERS,TO_RENOVATE,1960.0,1.0,0.0,1.0,1,0
10161885,HOUSE,HOUSE,285000.0,258.0,3.0,Namur,Namêche,Wallonie,5300,2.0,WALLONIE,,,4.0,0.0,1.0,2,0
10161888,HOUSE,HOUSE,399000.0,232.0,4.0,Antwerp,Mol,Flanders,2400,2.0,FLANDERS,,2007.0,3.0,0.0,0.0,1,0
10161889,HOUSE,VILLA,475000.0,200.0,3.0,Liège,Chaudfontaine,Wallonie,4050,2.0,WALLONIE,GOOD,1956.0,4.0,0.0,0.0,2,0
10161890,HOUSE,VILLA,475000.0,200.0,3.0,Liège,Embourg,Wallonie,4053,2.0,WALLONIE,GOOD,1956.0,4.0,0.0,0.0,2,0
10161891,APARTMENT,APARTMENT,275000.0,100.0,2.0,Antwerp,Antwerp,Flanders,2100,3.0,FLANDERS,GOOD,,1.0,0.0,0.0,1,0
10161893,HOUSE,VILLA,565000.0,166.0,3.0,Flemish Brabant,Kortenberg,Flanders,3070,2.0,FLANDERS,JUST_RENOVATED,1958.0,3.0,0.0,0.0,3,0
10161895,HOUSE,HOUSE,459000.0,247.0,3.0,Flemish Brabant,Merchtem,Flanders,1785,2.0,FLANDERS,AS_NEW,2009.0,2.0,0.0,1.0,0,0
10161898,HOUSE,TOWN_HOUSE,383000.0,140.0,2.0,Antwerp,Mortsel,Flanders,2640,2.0,FLANDERS,JUST_RENOVATED,,2.0,0.0,0.0,3,0
10161899,APARTMENT,TRIPLEX,383000.0,140.0,2.0,Antwerp,Mortsel,Flanders,2640,2.0,FLANDERS,JUST_RENOVATED,,2.0,0.0,0.0,3,0
10161900,HOUSE,HOUSE,199000.0,160.0,3.0,West Flanders,Tielt,Flanders,8700,2.0,FLANDERS,GOOD,1955.0,3.0,0.0,0.0,0,0
10161901,APARTMENT,APARTMENT,329000.0,100.0,3.0,Antwerp,Antwerpen,Flanders,2020,1.0,FLANDERS,JUST_RENOVATED,,1.0,0.0,0.0,0,0
10161910,APARTMENT,APARTMENT,275000.0,133.0,3.0,Namur,Namur,Wallonie,5000,2.0,WALLONIE,,1970.0,1.0,0.0,0.0,0,0
10161913,APARTMENT,FLAT_STUDIO,199750.0,49.0,1.0,Flemish Brabant,Herent,Flanders,3020,2.0,FLANDERS,,2010.0,1.0,0.0,0.0,1,1
10161917,HOUSE,HOUSE,349000.0,200.0,4.0,Walloon Brabant,OISQUERCQ,Wallonie,1480,2.0,WALLONIE,GOOD,1920.0,4.0,0.0,1.0,1,0
10161920,HOUSE,HOUSE,170000.0,90.0,3.0,Hainaut,Charleroi Montignies-sur-Sambre,Wallonie,6061,2.0,WALLONIE,AS_NEW,,3.0,0.0,0.0,2,0
10161922,APARTMENT,APARTMENT,250000.0,110.0,2.0,Hainaut,Couillet,Wallonie,6010,2.0,WALLONIE,GOOD,,3.0,0.0,0.0,0,0
10161924,HOUSE,HOUSE,395000.0,238.0,5.0,Luxembourg,LA ROCHE-EN-ARDENNE,Wallonie,6980,2.0,WALLONIE,GOOD,2011.0,4.0,0.0,1.0,1,1
10161927,HOUSE,HOUSE,270000.0,123.0,3.0,Walloon Brabant,Grez-Doiceau,Wallonie,1390,2.0,WALLONIE,GOOD,,4.0,0.0,1.0,0,0
10161928,APARTMENT,APARTMENT,219000.0,63.0,1.0,Liège,Visé,Wallonie,4600,2.0,WALLONIE,AS_NEW,2015.0,2.0,0.0,0.0,3,1
10161937,HOUSE,HOUSE,325000.0,145.0,2.0,West Flanders,Dudzele,Flanders,8380,2.0,FLANDERS,GOOD,,2.0,0.0,0.0,0,0
10161940,HOUSE,HOUSE,275000.0,234.0,5.0,Liège,Flemalle,Wallonie,4400,2.0,WALLONIE,GOOD,1899.0,2.0,0.0,1.0,0,0
10161943,HOUSE,COUNTRY_COTTAGE,310000.0,100.0,3.0,Hainaut,Montignies-Saint-Christophe,Wallonie,6560,2.0,WALLONIE,,,4.0,0.0,1.0,1,0
10161944,HOUSE,HOUSE,385000.0,160.0,4.0,Antwerp,Antwerpen,Flanders,2140,2.0,FLANDERS,GOOD,1886.0,3.0,0.0,0.0,0,0
10161945,HOUSE,HOUSE,150000.0,102.0,3.0,Namur,Champion,Wallonie,5020,2.0,WALLONIE,GOOD,,4.0,0.0,0.0,0,0
10161948,HOUSE,EXCEPTIONAL_PROPERTY,565000.0,158.0,3.0,Brussels,Sint-Agatha-Berchem,Brussels,1082,2.0,BRUSSELS,GOOD,1952.0,2.0,0.0,0.0,0,0
10161953,HOUSE,HOUSE,195000.0,130.0,5.0,Namur,Saint-Servais,Wallonie,5002,2.0,WALLONIE,TO_BE_DONE_UP,1899.0,2.0,0.0,0.0,0,0
10161958,APARTMENT,GROUND_FLOOR,280000.0,95.0,1.0,Antwerp,Mortsel,Flanders,2640,2.0,FLANDERS,TO_BE_DONE_UP,,1.0,0.0,1.0,0,0
10161960,APARTMENT,APARTMENT,260000.0,145.0,3.0,Brussels,Molenbeek-Saint-Jean,Brussels,1080,23.0,BRUSSELS,,1962.0,4.0,0.0,0.0,1,0
10161962,HOUSE,APARTMENT_BLOCK,258000.0,151.0,5.0,West Flanders,Ieper,Flanders,8900,2.0,FLANDERS,GOOD,1930.0,4.0,0.0,0.0,2,0
10161965,HOUSE,HOUSE,190000.0,87.0,2.0,West Flanders,Wingene,Flanders,8750,2.0,FLANDERS,,1975.0,4.0,0.0,0.0,0,0
10161968,HOUSE,HOUSE,265000.0,120.0,3.0,Walloon Brabant,VIRGINAL-SAMME,Wallonie,1460,2.0,WALLONIE,GOOD,1962.0,4.0,0.0,1.0,1,0
10161969,HOUSE,HOUSE,265000.0,120.0,3.0,Hainaut,HENNUYÈRES,Wallonie,7090,2.0,WALLONIE,GOOD,1962.0,4.0,0.0,1.0,1,0
10161970,APARTMENT,APARTMENT,459000.0,75.0,1.0,Flemish Brabant,Leuven,Flanders,3000,7.0,FLANDERS,AS_NEW,,1.0,0.0,0.0,3,0
10161976,HOUSE,HOUSE,270000.0,120.0,2.0,Antwerp,Berlaar,Flanders,2590,2.0,FLANDERS,,,3.0,0.0,0.0,0,0
10161977,APARTMENT,APARTMENT,385000.0,101.0,3.0,Brussels,Ixelles,Brussels,1050,2.0,BRUSSELS,GOOD,,1.0,0.0,0.0,1,0
10161983,HOUSE,VILLA,252000.0,125.0,3.0,Hainaut,Bersillies-l'Abbaye,Wallonie,6560,2.0,WALLONIE,,,4.0,0.0,1.0,1,0
10161985,APARTMENT,APARTMENT,235000.0,66.0,2.0,Antwerp,Merksem,Flanders,2170,2.0,FLANDERS,,1966.0,3.0,0.0,0.0,0,0
10161988,HOUSE,APARTMENT_BLOCK,650000.0,150.0,3.0,Brussels,Etterbeek,Brussels,1040,2.0,BRUSSELS,GOOD,1954.0,2.0,0.0,1.0,1,0
10161994,APARTMENT,APARTMENT,270000.0,86.0,2.0,Brussels,Evere,Brussels,1140,3.0,BRUSSELS,GOOD,,1.0,0.0,0.0,1,0
10162004,APARTMENT,APARTMENT,179000.0,56.0,1.0,Brussels,Saint-Gilles,Brussels,1060,1.0,BRUSSELS,GOOD,1905.0,2.0,0.0,0.0,1,0
10162005,APARTMENT,DUPLEX,229000.0,112.0,2.0,Brussels,Saint-Gilles,Brussels,1060,3.0,BRUSSELS,TO_RENOVATE,1905.0,2.0,0.0,0.0,1,0
10162007,HOUSE,HOUSE,179500.0,117.0,5.0,Liège,Liege,Wallonie,4000,2.0,WALLONIE,TO_RENOVATE,,2.0,0.0,0.0,2,0
10162008,HOUSE,VILLA,369000.0,120.0,3.0,Namur,Walcourt Tarcienne,Wallonie,5651,2.0,WALLONIE,AS_NEW,1984.0,4.0,0.0,1.0,1,0
10162019,APARTMENT,APARTMENT,145000.0,55.0,1.0,Brussels,Jette,Brussels,1090,7.0,BRUSSELS,GOOD,1981.0,2.0,0.0,0.0,1,0
10162021,HOUSE,CHALET,129500.0,53.0,2.0,West Flanders,Oostduinkerke,Flanders,8670,2.0,FLANDERS,AS_NEW,,4.0,0.0,0.0,0,0
10162024,HOUSE,HOUSE,395000.0,156.0,4.0,Brussels,Berchem-Sainte-Agathe,Brussels,1082,2.0,BRUSSELS,AS_NEW,1952.0,2.0,0.0,0.0,0,0
10162025,HOUSE,HOUSE,169000.0,211.0,2.0,West Flanders,Tielt,Flanders,8700,2.0,FLANDERS,TO_RENOVATE,,2.0,0.0,1.0,0,0
10162026,HOUSE,HOUSE,189000.0,155.0,3.0,West Flanders,Pittem,Flanders,8740,2.0,FLANDERS,TO_BE_DONE_UP,,3.0,0.0,1.0,2,0
10162028,HOUSE,HOUSE,395000.0,189.0,4.0,Antwerp,Puurs (Puurs-Sint-Amands),Flanders,2870,2.0,FLANDERS,,,2.0,0.0,1.0,0,0
10162030,APARTMENT,APARTMENT,245000.0,95.0,2.0,Limburg,Hasselt,Flanders,3500,2.0,FLANDERS,TO_BE_DONE_UP,1979.0,2.0,0.0,0.0,0,0
10162036,APARTMENT,APARTMENT,165000.0,94.0,3.0,East Flanders,Geraardsbergen,Flanders,9500,2.0,FLANDERS,GOOD,,1.0,0.0,0.0,1,0
10162037,HOUSE,HOUSE,385000.0,150.0,3.0,East Flanders,Geraardsbergen,Flanders,9500,2.0,FLANDERS,,,2.0,0.0,0.0,1,0
10162038,HOUSE,HOUSE,425000.0,180.0,4.0,East Flanders,Ninove,Flanders,9400,2.0,FLANDERS,GOOD,,4.0,0.0,0.0,0,0
10162040,HOUSE,HOUSE,289000.0,169.0,3.0,East Flanders,Geraardsbergen,Flanders,9500,2.0,FLANDERS,GOOD,,4.0,0.0,0.0,0,0
